,Algorithm,CandidatesNum,GroupsNumber,GroupMembers,Result
2287,4,30,3,4,5.3
2288,4,30,3,5,6.3
2289,4,30,3,6,7.5
2290,4,30,4,2,2.4
2291,4,30,4,3,4.0
2292,4,30,4,4,5.6
2293,4,30,4,5,6.9
2294,4,30,4,6,8.1
2295,4,30,5,2,2.8
2296,4,30,5,3,4.2
2297,4,30,5,4,5.9
2298,4,30,5,5,7.5
2299,4,30,5,6,8.7
2300,4,30,6,2,2.7
2301,4,30,6,3,4.3
2302,4,30,6,4,6.4
2303,4,30,6,5,7.8
2304,4,30,6,6,9.6
2305,4,30,7,2,2.9
2306,4,30,7,3,4.6
2307,4,30,7,4,6.3
2308,4,30,7,5,8.2
2309,4,30,7,6,10.3
2310,4,50,2,2,4.0
2311,4,50,2,3,4.3
2312,4,50,2,4,5.3
2313,4,50,2,5,6.2
2314,4,50,2,6,7.6
2315,4,50,3,2,3.8
2316,4,50,3,3,4.7
2317,4,50,3,4,5.6
2318,4,50,3,5,7.2
2319,4,50,3,6,8.3
2320,4,50,4,2,3.6
2321,4,50,4,3,4.6
2322,4,50,4,4,6.1
2323,4,50,4,5,7.3
2324,4,50,4,6,8.9
2325,4,50,5,2,3.8
2326,4,50,5,3,5.5
2327,4,50,5,4,7.1
2328,4,50,5,5,8.7
2329,4,50,5,6,10.1
2330,4,50,6,2,4.0
2331,4,50,6,3,6.0
2332,4,50,6,4,6.9
2333,4,50,6,5,8.9
2334,4,50,6,6,10.7
2335,4,50,7,2,4.2
2336,4,50,7,3,5.9
2337,4,50,7,4,7.3
2338,4,50,7,5,9.2
2339,4,50,7,6,10.7
2340,4,70,2,2,7.6
2341,4,70,2,3,9.6
2342,4,70,2,4,9.0
2343,4,70,2,5,9.0
2344,4,70,2,6,10.1
2345,4,70,3,2,8.5
2346,4,70,3,3,8.1
2347,4,70,3,4,9.3
2348,4,70,3,5,10.6
2349,4,70,3,6,10.8
2350,4,70,4,2,8.1
2351,4,70,4,3,9.4
2352,4,70,4,4,10.0
2353,4,70,4,5,11.0
2354,4,70,4,6,11.5
2355,4,70,5,2,8.7
2356,4,70,5,3,8.5
2357,4,70,5,4,9.5
2358,4,70,5,5,10.1
2359,4,70,5,6,12.0
2360,4,70,6,2,7.6
2361,4,70,6,3,8.0
2362,4,70,6,4,9.6
2363,4,70,6,5,11.2
2364,4,70,6,6,12.7
2365,4,70,7,2,8.2
2366,4,70,7,3,8.9
2367,4,70,7,4,9.5
2368,4,70,7,5,11.3
2369,4,70,7,6,13.1
2370,4,90,2,2,14.6
2371,4,90,2,3,14.5
2372,4,90,2,4,14.2
2373,4,90,2,5,14.5
2374,4,90,2,6,14.2
2375,4,90,3,2,14.4
2376,4,90,3,3,13.2
2377,4,90,3,4,14.4
2378,4,90,3,5,14.3
2379,4,90,3,6,14.7
2380,4,90,4,2,13.7
2381,4,90,4,3,13.3
2382,4,90,4,4,14.5
2383,4,90,4,5,14.7
2384,4,90,4,6,15.5
2385,4,90,5,2,13.6
2386,4,90,5,3,14.2
2387,4,90,5,4,13.2
2388,4,90,5,5,14.2
2389,4,90,5,6,16.0
2390,4,90,6,2,13.9
2391,4,90,6,3,14.2
2392,4,90,6,4,13.7
2393,4,90,6,5,14.9
2394,4,90,6,6,16.3
2395,4,90,7,2,14.4
2396,4,90,7,3,13.7
2397,4,90,7,4,14.9
2398,4,90,7,5,15.0
2399,4,90,7,6,15.5
2400,4,110,2,2,21.1
2401,4,110,2,3,20.8
2402,4,110,2,4,19.9
2403,4,110,2,5,21.2
2404,4,110,2,6,20.4
2405,4,110,3,2,19.3
2406,4,110,3,3,20.9
2407,4,110,3,4,19.3
2408,4,110,3,5,21.0
2409,4,110,3,6,20.5
2410,4,110,4,2,20.6
2411,4,110,4,3,21.0
2412,4,110,4,4,20.8
2413,4,110,4,5,21.4
2414,4,110,4,6,20.5
2415,4,110,5,2,20.7
2416,4,110,5,3,20.5
2417,4,110,5,4,19.7
2418,4,110,5,5,21.0
2419,4,110,5,6,22.2
2420,4,110,6,2,19.5
2421,4,110,6,3,20.7
2422,4,110,6,4,20.5
2423,4,110,6,5,20.0
2424,4,110,6,6,20.2
2425,4,110,7,2,21.3
2426,4,110,7,3,20.6
2427,4,110,7,4,21.2
2428,4,110,7,5,21.1
2429,4,110,7,6,20.8
2430,4,130,2,2,26.3
2431,4,130,2,3,25.9
2432,4,130,2,4,26.4
2433,4,130,2,5,27.8
2434,4,130,2,6,27.7
2435,4,130,3,2,27.3
2436,4,130,3,3,28.8
2437,4,130,3,4,26.7
2438,4,130,3,5,28.0
2439,4,130,3,6,27.3
2440,4,130,4,2,26.5
2441,4,130,4,3,27.1
2442,4,130,4,4,26.5
2443,4,130,4,5,27.4
2444,4,130,4,6,27.5
2445,4,130,5,2,26.9
2446,4,130,5,3,26.8
2447,4,130,5,4,27.7
2448,4,130,5,5,28.0
2449,4,130,5,6,27.4
2450,4,130,6,2,26.2
2451,4,130,6,3,26.0
2452,4,130,6,4,27.9
2453,4,130,6,5,27.1
2454,4,130,6,6,26.9
2455,4,130,7,2,25.8
2456,4,130,7,3,27.0
2457,4,130,7,4,27.5
2458,4,130,7,5,26.3
2459,4,130,7,6,27.4
2460,4,150,2,2,34.1
2461,4,150,2,3,33.5
2462,4,150,2,4,35.0
2463,4,150,2,5,34.2
2464,4,150,2,6,35.2
2465,4,150,3,2,33.7
2466,4,150,3,3,33.7
2467,4,150,3,4,32.8
2468,4,150,3,5,33.7
2469,4,150,3,6,35.0
2470,4,150,4,2,33.4
2471,4,150,4,3,33.8
2472,4,150,4,4,35.2
2473,4,150,4,5,33.2
2474,4,150,4,6,33.8
2475,4,150,5,2,34.5
2476,4,150,5,3,33.9
2477,4,150,5,4,33.2
2478,4,150,5,5,33.5
2479,4,150,5,6,34.0
2480,4,150,6,2,33.6
2481,4,150,6,3,34.4
2482,4,150,6,4,33.2
2483,4,150,6,5,33.7
2484,4,150,6,6,33.3
2485,4,150,7,2,32.3
2486,4,150,7,3,34.3
2487,4,150,7,4,33.1
2488,4,150,7,5,34.0
2489,4,150,7,6,33.0
2490,4,170,2,2,40.9
2491,4,170,2,3,40.8
2492,4,170,2,4,40.3
2493,4,170,2,5,40.5
2494,4,170,2,6,41.2
2495,4,170,3,2,42.6
2496,4,170,3,3,40.5
2497,4,170,3,4,41.5
2498,4,170,3,5,41.1
2499,4,170,3,6,40.1
2500,4,170,4,2,41.5
2501,4,170,4,3,41.3
2502,4,170,4,4,39.6
2503,4,170,4,5,40.1
2504,4,170,4,6,41.6
2505,4,170,5,2,40.1
2506,4,170,5,3,42.0
2507,4,170,5,4,41.0
2508,4,170,5,5,41.8
2509,4,170,5,6,41.7
2510,4,170,6,2,41.2
2511,4,170,6,3,40.7
2512,4,170,6,4,42.1
2513,4,170,6,5,41.1
2514,4,170,6,6,39.6
2515,4,170,7,2,40.7
2516,4,170,7,3,41.1
2517,4,170,7,4,42.4
2518,4,170,7,5,41.2
2519,4,170,7,6,41.1
2520,4,190,2,2,48.7
2521,4,190,2,3,47.7
2522,4,190,2,4,48.5
2523,4,190,2,5,47.6
2524,4,190,2,6,47.7
2525,4,190,3,2,47.8
2526,4,190,3,3,48.5
2527,4,190,3,4,47.4
2528,4,190,3,5,48.3
2529,4,190,3,6,48.9
2530,4,190,4,2,47.9
2531,4,190,4,3,49.8
2532,4,190,4,4,48.1
2533,4,190,4,5,48.5
2534,4,190,4,6,48.9
2535,4,190,5,2,48.2
2536,4,190,5,3,49.3
2537,4,190,5,4,49.4
2538,4,190,5,5,48.5
2539,4,190,5,6,47.8
2540,4,190,6,2,49.5
2541,4,190,6,3,47.2
2542,4,190,6,4,48.9
2543,4,190,6,5,48.1
2544,4,190,6,6,49.5
2545,4,190,7,2,47.9
2546,4,190,7,3,47.3
2547,4,190,7,4,48.2
2548,4,190,7,5,50.4
2549,4,190,7,6,48.0
2550,4,210,2,2,56.5
2551,4,210,2,3,57.8
2552,4,210,2,4,56.5
2553,4,210,2,5,57.2
2554,4,210,2,6,53.9
2555,4,210,3,2,55.7
2556,4,210,3,3,55.7
2557,4,210,3,4,55.6
2558,4,210,3,5,55.8
2559,4,210,3,6,55.3
2560,4,210,4,2,56.5
2561,4,210,4,3,55.8
2562,4,210,4,4,56.2
2563,4,210,4,5,54.5
2564,4,210,4,6,55.4
2565,4,210,5,2,55.8
2566,4,210,5,3,55.5
2567,4,210,5,4,55.4
2568,4,210,5,5,56.5
2569,4,210,5,6,54.0
2570,4,210,6,2,55.7
2571,4,210,6,3,55.5
2572,4,210,6,4,57.6
2573,4,210,6,5,54.9
2574,4,210,6,6,55.7
2575,4,210,7,2,57.1
2576,4,210,7,3,55.5
2577,4,210,7,4,56.8
2578,4,210,7,5,55.4
2579,4,210,7,6,57.5
2580,4,230,2,2,63.9
2581,4,230,2,3,65.0
2582,4,230,2,4,62.0
2583,4,230,2,5,63.8
2584,4,230,2,6,63.4
2585,4,230,3,2,63.8
2586,4,230,3,3,63.4
2587,4,230,3,4,63.5
2588,4,230,3,5,63.8
2589,4,230,3,6,62.6
2590,4,230,4,2,64.5
2591,4,230,4,3,63.0
2592,4,230,4,4,63.5
2593,4,230,4,5,63.4
2594,4,230,4,6,63.2
2595,4,230,5,2,62.1
2596,4,230,5,3,63.1
2597,4,230,5,4,64.0
2598,4,230,5,5,63.5
2599,4,230,5,6,64.8
2600,4,230,6,2,62.6
2601,4,230,6,3,63.6
2602,4,230,6,4,62.6
2603,4,230,6,5,62.4
2604,4,230,6,6,64.0
2605,4,230,7,2,64.3
2606,4,230,7,3,63.5
2607,4,230,7,4,64.0
2608,4,230,7,5,63.0
2609,4,230,7,6,65.0
2610,4,250,2,2,70.8
2611,4,250,2,3,70.9
2612,4,250,2,4,70.5
2613,4,250,2,5,69.2
2614,4,250,2,6,71.9
2615,4,250,3,2,70.8
2616,4,250,3,3,72.3
2617,4,250,3,4,71.6
2618,4,250,3,5,71.5
2619,4,250,3,6,70.1
2620,4,250,4,2,71.5
2621,4,250,4,3,68.8
2622,4,250,4,4,71.1
2623,4,250,4,5,72.4
2624,4,250,4,6,70.9
2625,4,250,5,2,72.0
2626,4,250,5,3,72.3
2627,4,250,5,4,71.8
2628,4,250,5,5,71.8
2629,4,250,5,6,70.6
2630,4,250,6,2,71.9
2631,4,250,6,3,72.0
2632,4,250,6,4,70.7
2633,4,250,6,5,70.4
2634,4,250,6,6,72.8
2635,4,250,7,2,74.4
2636,4,250,7,3,71.8
2637,4,250,7,4,71.4
2638,4,250,7,5,71.9
2639,4,250,7,6,69.3
2640,4,270,2,2,78.5
2641,4,270,2,3,79.9
2642,4,270,2,4,78.3
2643,4,270,2,5,79.5
2644,4,270,2,6,77.1
2645,4,270,3,2,76.1
2646,4,270,3,3,80.3
2647,4,270,3,4,79.7
2648,4,270,3,5,78.9
2649,4,270,3,6,80.7
2650,4,270,4,2,80.1
2651,4,270,4,3,78.5
2652,4,270,4,4,78.4
2653,4,270,4,5,80.0
2654,4,270,4,6,81.7
2655,4,270,5,2,78.9
2656,4,270,5,3,79.3
2657,4,270,5,4,78.7
2658,4,270,5,5,78.8
2659,4,270,5,6,77.8
2660,4,270,6,2,78.1
2661,4,270,6,3,81.4
2662,4,270,6,4,77.3
2663,4,270,6,5,79.5
2664,4,270,6,6,79.0
2665,4,270,7,2,80.3
2666,4,270,7,3,78.3
2667,4,270,7,4,77.8
2668,4,270,7,5,77.5
2669,4,270,7,6,79.5
2670,4,290,2,2,86.0
2671,4,290,2,3,87.0
2672,4,290,2,4,87.6
2673,4,290,2,5,86.5
2674,4,290,2,6,87.2
2675,4,290,3,2,87.5
2676,4,290,3,3,86.6
2677,4,290,3,4,88.6
2678,4,290,3,5,87.0
2679,4,290,3,6,88.1
2680,4,290,4,2,88.6
2681,4,290,4,3,84.4
2682,4,290,4,4,86.4
2683,4,290,4,5,85.9
2684,4,290,4,6,85.5
2685,4,290,5,2,87.0
2686,4,290,5,3,86.8
2687,4,290,5,4,84.9
2688,4,290,5,5,85.7
2689,4,290,5,6,88.0
2690,4,290,6,2,87.2
2691,4,290,6,3,85.1
2692,4,290,6,4,86.9
2693,4,290,6,5,87.5
2694,4,290,6,6,83.8
2695,4,290,7,2,87.0
2696,4,290,7,3,86.7
2697,4,290,7,4,87.6
2698,4,290,7,5,86.3
2699,4,290,7,6,87.5
2700,4,310,2,2,93.9
2701,4,310,2,3,94.2
2702,4,310,2,4,94.3
2703,4,310,2,5,95.9
2704,4,310,2,6,95.4
2705,4,310,3,2,92.7
2706,4,310,3,3,95.2
2707,4,310,3,4,96.1
2708,4,310,3,5,95.3
2709,4,310,3,6,94.0
2710,4,310,4,2,94.2
2711,4,310,4,3,93.3
2712,4,310,4,4,96.1
2713,4,310,4,5,95.4
2714,4,310,4,6,95.0
2715,4,310,5,2,94.4
2716,4,310,5,3,95.1
2717,4,310,5,4,94.3
2718,4,310,5,5,94.8
2719,4,310,5,6,95.9
2720,4,310,6,2,95.3
2721,4,310,6,3,96.5
2722,4,310,6,4,95.9
2723,4,310,6,5,93.9
2724,4,310,6,6,94.7
2725,4,310,7,2,94.2
2726,4,310,7,3,94.3
2727,4,310,7,4,93.9
2728,4,310,7,5,96.9
2729,4,310,7,6,94.3
2730,4,330,2,2,103.1
2731,4,330,2,3,103.2
2732,4,330,2,4,101.9
2733,4,330,2,5,102.9
2734,4,330,2,6,101.8
2735,4,330,3,2,102.0
2736,4,330,3,3,104.1
2737,4,330,3,4,102.6
2738,4,330,3,5,102.2
2739,4,330,3,6,103.8
2740,4,330,4,2,105.2
2741,4,330,4,3,103.2
2742,4,330,4,4,102.9
2743,4,330,4,5,102.6
2744,4,330,4,6,101.3
2745,4,330,5,2,102.9
2746,4,330,5,3,103.4
2747,4,330,5,4,103.5
2748,4,330,5,5,102.1
2749,4,330,5,6,102.3
2750,4,330,6,2,102.3
2751,4,330,6,3,103.7
2752,4,330,6,4,101.3
2753,4,330,6,5,100.9
2754,4,330,6,6,100.6
2755,4,330,7,2,103.5
2756,4,330,7,3,105.3
2757,4,330,7,4,103.1
2758,4,330,7,5,103.1
2759,4,330,7,6,101.9
2760,4,350,2,2,112.3
2761,4,350,2,3,110.8
2762,4,350,2,4,112.2
2763,4,350,2,5,110.4
2764,4,350,2,6,111.4
2765,4,350,3,2,109.8
2766,4,350,3,3,110.0
2767,4,350,3,4,112.4
2768,4,350,3,5,110.6
2769,4,350,3,6,109.8
2770,4,350,4,2,111.6
2771,4,350,4,3,111.4
2772,4,350,4,4,110.9
2773,4,350,4,5,109.7
2774,4,350,4,6,110.9
2775,4,350,5,2,110.9
2776,4,350,5,3,108.6
2777,4,350,5,4,109.0
2778,4,350,5,5,110.3
2779,4,350,5,6,110.3
2780,4,350,6,2,111.2
2781,4,350,6,3,109.5
2782,4,350,6,4,112.4
2783,4,350,6,5,110.4
2784,4,350,6,6,112.9
2785,4,350,7,2,113.5
2786,4,350,7,3,109.1
2787,4,350,7,4,110.0
2788,4,350,7,5,111.8
2789,4,350,7,6,108.1
2790,4,370,2,2,119.5
2791,4,370,2,3,116.6
2792,4,370,2,4,118.7
2793,4,370,2,5,119.1
2794,4,370,2,6,118.7
2795,4,370,3,2,118.9
2796,4,370,3,3,119.2
2797,4,370,3,4,119.2
2798,4,370,3,5,119.0
2799,4,370,3,6,119.7
2800,4,370,4,2,117.3
2801,4,370,4,3,119.2
2802,4,370,4,4,119.2
2803,4,370,4,5,119.8
2804,4,370,4,6,119.2
2805,4,370,5,2,118.9
2806,4,370,5,3,117.9
2807,4,370,5,4,119.1
2808,4,370,5,5,120.2
2809,4,370,5,6,120.8
2810,4,370,6,2,119.9
2811,4,370,6,3,119.3
2812,4,370,6,4,118.7
2813,4,370,6,5,119.8
2814,4,370,6,6,118.7
2815,4,370,7,2,117.8
2816,4,370,7,3,119.1
2817,4,370,7,4,119.6
2818,4,370,7,5,117.6
2819,4,370,7,6,122.0
2820,4,390,2,2,126.1
2821,4,390,2,3,127.1
2822,4,390,2,4,127.2
2823,4,390,2,5,126.5
2824,4,390,2,6,125.3
2825,4,390,3,2,125.7
2826,4,390,3,3,125.6
2827,4,390,3,4,128.3
2828,4,390,3,5,126.3
2829,4,390,3,6,128.2
2830,4,390,4,2,126.6
2831,4,390,4,3,128.8
2832,4,390,4,4,126.5
2833,4,390,4,5,128.5
2834,4,390,4,6,126.7
2835,4,390,5,2,129.9
2836,4,390,5,3,127.6
2837,4,390,5,4,130.4
2838,4,390,5,5,127.3
2839,4,390,5,6,126.3
2840,4,390,6,2,127.6
2841,4,390,6,3,127.5
2842,4,390,6,4,126.5
2843,4,390,6,5,128.1
2844,4,390,6,6,128.6
2845,4,390,7,2,128.0
2846,4,390,7,3,126.1
2847,4,390,7,4,131.2
2848,4,390,7,5,128.6
2849,4,390,7,6,128.7
0,4,410,2,2,140.5
1,4,410,2,3,133.0
2,4,410,2,4,135.0
3,4,410,2,5,139.0
4,4,410,2,6,135.0
5,4,410,3,2,134.0
6,4,410,3,3,138.5
7,4,410,3,4,134.5
8,4,410,3,5,138.0
9,4,410,3,6,131.5
10,4,410,4,2,132.0
11,4,410,4,3,135.5
12,4,410,4,4,135.0
13,4,410,4,5,135.5
14,4,410,4,6,137.5
15,4,410,5,2,135.5
16,4,410,5,3,133.5
17,4,410,5,4,134.0
18,4,410,5,5,140.0
19,4,410,5,6,135.0
20,4,410,6,2,141.0
21,4,410,6,3,140.5
22,4,410,6,4,129.5
23,4,410,6,5,132.0
24,4,410,6,6,134.5
25,4,410,7,2,135.5
26,4,410,7,3,137.0
27,4,410,7,4,133.0
28,4,410,7,5,138.0
29,4,410,7,6,133.5
30,4,430,2,2,142.5
31,4,430,2,3,138.0
32,4,430,2,4,148.0
33,4,430,2,5,140.0
34,4,430,2,6,146.0
35,4,430,3,2,144.0
36,4,430,3,3,141.0
37,4,430,3,4,143.0
38,4,430,3,5,144.5
39,4,430,3,6,146.0
40,4,430,4,2,150.0
41,4,430,4,3,143.0
42,4,430,4,4,139.0
43,4,430,4,5,143.5
44,4,430,4,6,140.0
45,4,430,5,2,148.5
46,4,430,5,3,139.5
47,4,430,5,4,142.5
48,4,430,5,5,147.0
49,4,430,5,6,145.5
50,4,430,6,2,144.5
51,4,430,6,3,146.0
52,4,430,6,4,140.5
53,4,430,6,5,143.0
54,4,430,6,6,141.0
55,4,430,7,2,140.5
56,4,430,7,3,143.5
57,4,430,7,4,144.5
58,4,430,7,5,142.5
59,4,430,7,6,150.5
60,4,450,2,2,147.0
61,4,450,2,3,149.5
62,4,450,2,4,155.0
63,4,450,2,5,153.0
64,4,450,2,6,153.0
65,4,450,3,2,161.5
66,4,450,3,3,151.5
67,4,450,3,4,152.0
68,4,450,3,5,146.5
69,4,450,3,6,158.0
70,4,450,4,2,163.5
71,4,450,4,3,156.5
72,4,450,4,4,154.5
73,4,450,4,5,154.5
74,4,450,4,6,147.0
75,4,450,5,2,152.0
76,4,450,5,3,153.0
77,4,450,5,4,147.5
78,4,450,5,5,158.5
79,4,450,5,6,155.0
80,4,450,6,2,145.5
81,4,450,6,3,149.5
82,4,450,6,4,148.5
83,4,450,6,5,155.5
84,4,450,6,6,152.5
85,4,450,7,2,151.0
86,4,450,7,3,151.5
87,4,450,7,4,155.0
88,4,450,7,5,152.0
89,4,450,7,6,150.0
90,4,470,2,2,161.5
91,4,470,2,3,158.0
92,4,470,2,4,159.5
93,4,470,2,5,159.5
94,4,470,2,6,167.0
95,4,470,3,2,156.0
96,4,470,3,3,164.0
97,4,470,3,4,159.0
98,4,470,3,5,154.5
99,4,470,3,6,159.5
100,4,470,4,2,158.0
101,4,470,4,3,159.0
102,4,470,4,4,162.0
103,4,470,4,5,166.0
104,4,470,4,6,160.0
105,4,470,5,2,160.0
106,4,470,5,3,158.0
107,4,470,5,4,157.5
108,4,470,5,5,164.0
109,4,470,5,6,155.5
110,4,470,6,2,162.0
111,4,470,6,3,160.0
112,4,470,6,4,152.5
113,4,470,6,5,163.0
114,4,470,6,6,161.5
115,4,470,7,2,165.0
116,4,470,7,3,162.5
117,4,470,7,4,161.5
118,4,470,7,5,163.5
119,4,470,7,6,161.5
120,4,490,2,2,170.0
121,4,490,2,3,171.5
122,4,490,2,4,171.0
123,4,490,2,5,171.5
124,4,490,2,6,171.0
125,4,490,3,2,173.5
126,4,490,3,3,172.5
127,4,490,3,4,172.5
128,4,490,3,5,166.5
129,4,490,3,6,164.5
130,4,490,4,2,166.5
131,4,490,4,3,161.0
132,4,490,4,4,171.0
133,4,490,4,5,171.0
134,4,490,4,6,164.5
135,4,490,5,2,169.0
136,4,490,5,3,172.5
137,4,490,5,4,166.0
138,4,490,5,5,169.5
139,4,490,5,6,167.5
140,4,490,6,2,171.0
141,4,490,6,3,165.0
142,4,490,6,4,169.5
143,4,490,6,5,172.0
144,4,490,6,6,171.5
145,4,490,7,2,170.5
146,4,490,7,3,174.0
147,4,490,7,4,168.5
148,4,490,7,5,166.0
149,4,490,7,6,171.0
